time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,impact
4/9/2020 9:15,8.0,8,9,-1.0,8.0,1.0,8,6.8
4/9/2020 9:15,9.0,10,9,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,10.0,10,8,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,10.0,10,9,0.0,7.0,3.0,8,6.5
4/9/2020 9:15,9.0,10,9,-1.0,5.0,2.0,8,7.0
4/9/2020 9:15,9.0,7,10,-1.0,6.0,3.0,8,7.0
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,8,8,-1.0,6.0,2.0,8,6.6
4/9/2020 9:15,9.0,9,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,9,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,8.0,9,8,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,8.0,9,10,-1.0,6.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,10.0,9,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,8,-1.0,6.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,10.0,8,9,-1.0,8.0,3.0,8,7.6
4/9/2020 9:15,9.0,9,9,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,8.0,8,9,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,10.0,10,10,0.0,7.0,1.0,8,6.333333333333333
4/9/2020 9:15,9.0,10,9,-1.0,6.0,3.0,8,7.4
4/9/2020 9:15,10.0,9,8,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,8.0,9,10,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,10,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,10.0,8,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,8.0,8,10,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,10.0,9,9,-1.0,6.0,2.0,8,7.2
4/9/2020 9:15,8.0,8,10,-1.0,8.0,3.0,8,7.4
4/9/2020 9:15,8.0,8,8,-1.0,8.0,0.0,8,6.4
4/9/2020 9:15,10.0,9,9,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,6.0,1.0,8,6.8
4/9/2020 9:15,9.0,8,9,-1.0,7.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,10,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,8.0,9,10,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,9.0,9,10,-1.0,8.0,3.0,8,7.8
4/9/2020 9:15,10.0,10,9,-1.0,6.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,8.0,8,9,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,9.0,9,9,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,9.0,10,10,-1.0,7.0,1.0,8,7.4
4/9/2020 9:15,9.0,8,8,-1.0,5.0,3.0,8,6.6
4/9/2020 9:15,9.0,10,10,-1.0,6.0,1.0,8,7.2
4/9/2020 9:15,9.0,8,10,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,9.0,9,8,-1.0,7.0,1.0,8,6.8
4/9/2020 9:15,9.0,8,8,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,9.0,9,8,-1.0,7.0,1.0,8,6.8
4/9/2020 9:15,10.0,8,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,8.0,9,8,-1.0,5.0,3.0,8,6.6
4/9/2020 9:15,8.0,8,10,-1.0,7.0,3.0,8,7.2
4/9/2020 9:15,10.0,9,9,-1.0,6.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,10.0,9,9,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,10.0,10,8,-1.0,8.0,3.0,8,7.8
4/9/2020 9:15,9.0,8,9,-1.0,7.0,3.0,8,7.2
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,8,10,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,10,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,8.0,10,10,-1.0,8.0,1.0,8,7.4
4/9/2020 9:15,9.0,8,10,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,9,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,10.0,8,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,8.0,8,9,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,10.0,9,8,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,10.0,9,10,-1.0,8.0,2.0,8,7.8
4/9/2020 9:15,8.0,9,9,-1.0,9.0,1.0,8,7.2
4/9/2020 9:15,8.0,10,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,9,-1.0,6.0,3.0,8,7.4
4/9/2020 9:15,9.0,10,8,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,10.0,8,9,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,8.0,10,10,-1.0,8.0,3.0,8,7.8
4/9/2020 9:15,10.0,9,9,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,10.0,10,9,-1.0,7.0,3.0,8,7.8
4/9/2020 9:15,10.0,7,10,-1.0,7.0,4.0,8,7.6
4/9/2020 9:15,9.0,9,9,-1.0,6.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,10,-1.0,6.0,3.0,8,7.4
4/9/2020 9:15,10.0,9,7,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,10.0,8,8,-1.0,6.0,1.0,8,6.6
4/9/2020 9:15,10.0,10,8,-1.0,6.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,8.0,3.0,8,7.6
4/9/2020 9:15,10.0,9,7,-1.0,7.0,3.0,8,7.2
4/9/2020 9:15,8.0,10,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,10,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,9.0,8,10,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,7,8,-1.0,6.0,2.0,8,6.4
4/9/2020 9:15,8.0,9,9,-1.0,6.0,3.0,8,7.0
4/9/2020 9:15,9.0,10,9,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,9.0,8,8,-1.0,7.0,4.0,8,7.2
4/9/2020 9:15,9.0,8,10,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,9.0,9,8,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,9.0,9,10,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,9.0,8,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,10,10,-1.0,7.0,1.0,8,7.4
4/9/2020 9:15,9.0,10,10,-1.0,6.0,3.0,8,7.6
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,10.0,8,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,10,9,-1.0,8.0,1.0,8,7.4
4/9/2020 9:15,9.0,9,10,-1.0,6.0,1.0,8,7.0
4/9/2020 9:15,9.0,8,9,-1.0,7.0,3.0,8,7.2
4/9/2020 9:15,9.0,10,10,-1.0,6.0,3.0,8,7.6
4/9/2020 9:15,9.0,8,8,-1.0,7.0,1.0,8,6.6
4/9/2020 9:15,9.0,9,8,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,8.0,8,9,-1.0,6.0,3.0,8,6.8
4/9/2020 9:15,10.0,7,8,-1.0,7.0,1.0,8,6.6
4/9/2020 9:15,10.0,9,9,-1.0,6.0,1.0,8,7.0
4/9/2020 9:15,8.0,9,10,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,10.0,9,8,-1.0,8.0,3.0,8,7.6
4/9/2020 9:15,9.0,9,10,-1.0,8.0,3.0,8,7.8
4/9/2020 9:15,8.0,9,10,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,8.0,9,9,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,10.0,9,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,8.0,9,8,-1.0,8.0,2.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,8.0,1.0,8,7.2
4/9/2020 9:15,10.0,9,9,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,10.0,10,9,-1.0,7.0,1.0,8,7.4
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,8.0,9,10,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,10,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,9.0,9,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,6.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,8,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,8,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,10,9,-1.0,6.0,3.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,7,8,-1.0,7.0,3.0,8,6.8
4/9/2020 9:15,9.0,9,8,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,10.0,8,8,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,8.0,9,8,-1.0,6.0,2.0,8,6.6
4/9/2020 9:15,8.0,8,9,-1.0,7.0,3.0,8,7.0
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,10.0,10,8,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,9.0,8,10,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,10.0,8,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,10.0,8,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,8.0,8,9,-1.0,6.0,1.0,8,6.4
4/9/2020 9:15,8.0,8,10,-1.0,7.0,3.0,8,7.2
4/9/2020 9:15,9.0,10,9,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,9.0,9,8,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,9.0,10,9,9.0,8.0,2.0,8,7.833333333333333
4/9/2020 9:15,10.0,9,10,-1.0,6.0,2.0,8,7.4
4/9/2020 9:15,9.0,8,9,-1.0,7.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,10,-1.0,8.0,1.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,8.0,3.0,8,7.6
4/9/2020 9:15,8.0,9,9,-1.0,5.0,1.0,8,6.4
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,8.0,10,9,-1.0,8.0,1.0,8,7.2
4/9/2020 9:15,9.0,8,9,-1.0,8.0,2.0,8,7.2
4/9/2020 9:15,8.0,9,8,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,8.0,9,10,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,9,2.0,8.0,2.0,8,6.5
4/9/2020 9:15,9.0,9,8,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,10,9,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,8.0,9,9,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,10.0,9,9,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,8.0,10,8,-1.0,8.0,2.0,8,7.2
4/9/2020 9:15,8.0,10,9,-1.0,9.0,1.0,8,7.4
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,8.0,8,9,-1.0,7.0,1.0,8,6.6
4/9/2020 9:15,9.0,9,8,-1.0,8.0,2.0,8,7.2
4/9/2020 9:15,8.0,10,9,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,8.0,9,10,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,10.0,8,8,-1.0,7.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,10,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,9.0,9,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,10.0,9,8,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,10.0,10,9,-1.0,6.0,2.0,8,7.4
4/9/2020 9:15,9.0,8,8,-1.0,6.0,2.0,8,6.6
4/9/2020 9:15,8.0,9,9,-1.0,6.0,3.0,8,7.0
4/9/2020 9:15,10.0,10,9,-1.0,7.0,2.0,8,7.6
4/9/2020 9:15,10.0,7,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,8.0,9,9,-1.0,8.0,3.0,8,7.4
4/9/2020 9:15,7.0,9,10,-1.0,8.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,8.0,3.0,8,7.6
4/9/2020 9:15,8.0,8,9,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,8.0,8,9,-1.0,7.0,1.0,8,6.6
4/9/2020 9:15,9.0,7,9,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,10,-1.0,9.0,2.0,8,7.8
4/9/2020 9:15,9.0,9,8,-1.0,8.0,3.0,8,7.4
4/9/2020 9:15,10.0,10,8,-1.0,8.0,1.0,8,7.4
4/9/2020 9:15,10.0,10,8,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,10.0,8,9,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,10.0,8,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,10.0,9,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,10.0,9,9,-1.0,8.0,3.0,8,7.8
4/9/2020 9:15,9.0,8,8,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,10.0,8,9,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,10.0,9,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,10,-1.0,7.0,2.0,8,7.6
4/9/2020 9:15,10.0,9,9,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,10.0,9,9,-1.0,6.0,2.0,8,7.2
4/9/2020 9:15,9.0,8,8,-1.0,8.0,3.0,8,7.2
4/9/2020 9:15,7.0,8,8,-1.0,6.0,3.0,8,6.4
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,8.0,4.0,8,7.8
4/9/2020 9:15,9.0,9,9,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,10.0,10,8,-1.0,6.0,2.0,8,7.2
4/9/2020 9:15,9.0,8,8,-1.0,6.0,3.0,8,6.8
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,8,8,-1.0,7.0,4.0,8,7.2
4/9/2020 9:15,9.0,9,10,-1.0,6.0,1.0,8,7.0
4/9/2020 9:15,8.0,9,9,1.0,7.0,2.0,8,6.0
4/9/2020 9:15,8.0,10,9,10.0,7.0,3.0,8,7.833333333333333
4/9/2020 9:15,10.0,9,9,-1.0,6.0,3.0,8,7.4
4/9/2020 9:15,8.0,9,8,-1.0,6.0,2.0,8,6.6
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,8,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,10.0,9,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,8.0,3.0,8,7.8
4/9/2020 9:15,9.0,9,9,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,9.0,8,10,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,8.0,8,9,-1.0,6.0,2.0,8,6.6
4/9/2020 9:15,10.0,10,9,-1.0,8.0,1.0,8,7.6
4/9/2020 9:15,8.0,10,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,8.0,3.0,8,7.6
4/9/2020 9:15,9.0,10,10,-1.0,6.0,2.0,8,7.4
4/9/2020 9:15,8.0,9,10,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,8,8,-1.0,7.0,1.0,8,6.6
4/9/2020 9:15,9.0,9,8,1.0,6.0,3.0,8,6.0
4/9/2020 9:15,10.0,9,10,-1.0,6.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,8.0,3.0,8,7.8
4/9/2020 9:15,10.0,9,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,10.0,8,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,7.0,8,9,-1.0,7.0,1.0,8,6.4
4/9/2020 9:15,9.0,9,9,-1.0,6.0,1.0,8,6.8
4/9/2020 9:15,8.0,9,9,-1.0,9.0,2.0,8,7.4
4/9/2020 9:15,8.0,9,9,-1.0,6.0,3.0,8,7.0
4/9/2020 9:15,8.0,9,10,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,10.0,10,9,-1.0,7.0,2.0,8,7.6
4/9/2020 9:15,8.0,9,10,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,8,10,-1.0,9.0,2.0,8,7.6
4/9/2020 9:15,9.0,8,8,-1.0,6.0,2.0,8,6.6
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,8,-1.0,7.0,1.0,8,6.8
4/9/2020 9:15,9.0,10,8,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,8.0,9,9,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,8.0,8,7,-1.0,7.0,2.0,8,6.4
4/9/2020 9:15,9.0,8,9,-1.0,9.0,2.0,8,7.4
4/9/2020 9:15,9.0,8,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,8,9,-1.0,6.0,1.0,8,6.6
4/9/2020 9:15,8.0,8,8,-1.0,6.0,2.0,8,6.4
4/9/2020 9:15,8.0,9,9,-1.0,6.0,1.0,8,6.6
4/9/2020 9:15,9.0,10,9,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,9.0,9,10,-1.0,7.0,4.0,8,7.8
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,10.0,10,9,-1.0,7.0,2.0,8,7.6
4/9/2020 9:15,9.0,8,9,-1.0,8.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,8.0,9,8,-1.0,6.0,2.0,8,6.6
4/9/2020 9:15,8.0,9,8,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,10.0,8,10,-1.0,6.0,1.0,8,7.0
4/9/2020 9:15,9.0,8,9,-1.0,8.0,1.0,8,7.0
4/9/2020 9:15,10.0,9,9,-1.0,6.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,10,-1.0,7.0,2.0,8,7.6
4/9/2020 9:15,9.0,8,10,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,8,9,-1.0,8.0,1.0,8,7.0
4/9/2020 9:15,8.0,8,8,-1.0,7.0,2.0,8,6.6
4/9/2020 9:15,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,8.0,10,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,8.0,9,9,-1.0,8.0,3.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,10,-1.0,7.0,2.0,8,7.6
4/9/2020 9:15,8.0,9,10,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,10.0,9,9,-1.0,6.0,1.0,8,7.0
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,10,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,9.0,9,8,-1.0,8.0,2.0,8,7.2
4/9/2020 9:15,9.0,8,10,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,9.0,8,10,-1.0,8.0,1.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,7.0,3.0,8,7.4
4/9/2020 9:15,9.0,9,10,-1.0,7.0,0.0,8,7.0
4/9/2020 9:15,10.0,8,9,-1.0,9.0,3.0,8,7.8
4/9/2020 9:15,8.0,8,10,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,10.0,8,7,-1.0,7.0,3.0,8,7.0
4/9/2020 9:15,8.0,9,9,-1.0,8.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,10,-1.0,6.0,3.0,8,7.6
4/9/2020 9:15,8.0,9,8,-1.0,8.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,8,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,10.0,10,8,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,9.0,9,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,9.0,9,10,-1.0,7.0,2.0,8,7.4
4/9/2020 9:15,10.0,8,8,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,8,8,-1.0,7.0,2.0,8,6.8
4/9/2020 9:15,9.0,10,10,-1.0,7.0,2.0,8,7.6
4/9/2020 9:15,10.0,10,9,-1.0,6.0,1.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,9.0,8,8,6.0,8.0,2.0,8,6.833333333333333
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,8.0,9,9,-1.0,6.0,1.0,8,6.6
4/9/2020 9:15,8.0,10,8,-1.0,7.0,3.0,8,7.2
4/9/2020 9:15,8.0,9,8,-1.0,8.0,3.0,8,7.2
4/9/2020 9:15,8.0,10,9,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,8.0,10,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,10,-1.0,7.0,2.0,8,7.6
4/9/2020 9:15,9.0,9,9,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,9.0,8,9,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,9,10,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,9.0,10,10,-1.0,8.0,1.0,8,7.6
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,10,7,-1.0,7.0,2.0,8,7.0
4/9/2020 9:15,9.0,8,10,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,10,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,8.0,9,10,-1.0,6.0,1.0,8,6.8
4/9/2020 9:15,10.0,9,10,-1.0,5.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,10,-1.0,6.0,2.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,9.0,10,10,-1.0,7.0,3.0,8,7.8
4/9/2020 9:15,9.0,9,8,3.0,6.0,1.0,8,6.0
4/9/2020 9:15,9.0,8,7,-1.0,7.0,3.0,8,6.8
4/9/2020 9:15,7.0,9,10,-1.0,7.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,10,-1.0,7.0,1.0,8,7.2
4/9/2020 9:15,9.0,9,9,-1.0,6.0,3.0,8,7.2
4/9/2020 9:15,9.0,8,8,-1.0,8.0,4.0,8,7.4
4/9/2020 9:15,9.0,9,9,-1.0,6.0,1.0,8,6.8
4/9/2020 9:15,9.0,9,9,-1.0,7.0,1.0,8,7.0
4/9/2020 9:15,9.0,10,8,-1.0,8.0,3.0,8,7.6
4/9/2020 9:15,8.0,9,7,-1.0,6.0,3.0,8,6.6
4/9/2020 9:15,10.0,9,10,-1.0,6.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,9,-1.0,6.0,3.0,8,7.4
4/9/2020 9:15,9.0,10,8,-1.0,7.0,2.0,8,7.2
4/9/2020 9:15,10.0,10,9,-1.0,8.0,3.0,8,8.0
4/9/2020 9:15,9.0,9,8,-1.0,8.0,1.0,8,7.0
4/9/2020 9:15,9.0,8,9,-1.0,6.0,2.0,8,6.8
4/9/2020 9:15,9.0,10,10,-1.0,7.0,1.0,8,7.4
4/9/2020 9:15,9.0,9,10,-1.0,8.0,1.0,8,7.4
4/9/2020 9:15,10.0,9,9,-1.0,7.0,3.0,8,7.6
4/9/2020 9:15,8.0,9,9,-1.0,8.0,2.0,8,7.2
4/9/2020 9:15,8.0,9,9,5.0,6.0,4.0,8,6.833333333333333
4/9/2020 9:15,10.0,9,8,-1.0,6.0,2.0,8,7.0
4/9/2020 9:15,9.0,10,9,-1.0,8.0,2.0,8,7.6
4/9/2020 9:15,8.0,9,8,-1.0,6.0,0.0,8,6.2
4/9/2020 9:15,9.0,9,9,-1.0,8.0,2.0,8,7.4
4/9/2020 9:15,9.0,10,8,-1.0,8.0,1.0,8,7.2
